YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,unit_id
2023.0000000000,1424.0000000000,Agency,Undefined,Manually delineated,Human,2023/07/07,2023/07/07,2023/07/06,2023/07/19,,9.8708524985,11.3655852540,true,BC,,,"20240530",2023_1424,"42"
2023.0000000000,1177.0000000000,Agency,Undefined,Undefined,Human,2023/04/27,2023/04/27,2023/04/27,2023/05/29,,206.0823250500,211.0357624400,true,BC,,,"20240530",2023_1177,"42"
2023.0000000000,1362.0000000000,Agency,Aerial survey,Direct from GPS,Natural,2023/07/12,2023/07/12,2023/07/06,2023/08/28,,99.8673430920,105.1668170900,true,BC,,,"20240530",2023_1362,"42"
2023.0000000000,1170.0000000000,Agency,Ground survey,Direct from GPS,Human,2023/04/27,2023/04/27,2023/04/10,2023/04/16,,10.4303919820,11.9843307070,true,BC,,,"20240530",2023_1170,"42"
2023.0000000000,1191.0000000000,Agency,Ground survey,Direct from GPS,Natural,2023/07/11,2023/07/11,2023/06/25,2023/06/28,,3.6500186127,4.3672073296,true,BC,,,"20240530",2023_1191,"42"
2023.0000000000,1423.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/18,2023/07/14,,24.3425515680,27.0692960420,true,BC,,,"20240530",2023_1423,"42"
2023.0000000000,1233.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/08/20,,3.4730559383,4.1634497706,true,BC,,,"20240530",2023_1233,"42"
2023.0000000000,1511.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/03,2023/07/14,,13.1943117350,15.0231418660,true,BC,,,"20240530",2023_1511,"42"
2023.0000000000,1246.0000000000,Agency,Aerial photography,Manually delineated,Natural,,,2023/08/01,2023/09/11,,1.4555668630,1.4555668630,,BC,,,"20240530",2023_1246,"42"
2023.0000000000,1394.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/17,2023/08/24,,17.4232951980,19.6266091120,true,BC,,,"20240530",2023_1394,"42"
2023.0000000000,1522.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/14,2023/08/16,,3.9454166120,4.7064935474,true,BC,,,"20240530",2023_1522,"42"
2023.0000000000,1528.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/06,2023/05/09,,1.6985409848,2.0931669664,true,BC,,,"20240530",2023_1528,"42"
2023.0000000000,1546.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/27,2023/05/05,,2.3432884219,2.8520764397,true,BC,,,"20240530",2023_1546,"42"
2023.0000000000,1225.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/22,2023/07/27,,0.7344541635,0.9348506949,true,BC,,,"20240530",2023_1225,"42"
2023.0000000000,1583.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/20,2023/07/30,,1.9678369334,2.4112974039,true,BC,,,"20240530",2023_1583,"42"
2023.0000000000,1244.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/19,2023/07/25,,5.9584582801,6.9956805068,true,BC,,,"20240530",2023_1244,"42"
2023.0000000000,1518.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/21,2023/07/24,,10.5973970080,12.1687556060,true,BC,,,"20240530",2023_1518,"42"
2023.0000000000,1205.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/04,2023/05/04,,1.9433674952,2.3824636893,true,BC,,,"20240530",2023_1205,"42"
2023.0000000000,1276.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/14,2023/07/17,,2.3240789752,2.8295947244,true,BC,,,"20240530",2023_1276,"42"
2023.0000000000,1230.0000000000,Agency,Satellite undefined,Manually delineated,Natural,,,2023/07/18,2023/11/14,,13.5526656180,13.5526656180,,BC,,,"20240530",2023_1230,"42"
2023.0000000000,1594.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/16,2023/07/25,,1.4695215793,1.8210878275,true,BC,,,"20240530",2023_1594,"42"
2023.0000000000,1242.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/08/04,2023/09/13,,0.4010492716,0.5225339350,true,BC,,,"20240530",2023_1242,"42"
2023.0000000000,1313.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/06/13,2023/06/15,,2.7789175676,3.3601120865,true,BC,,,"20240530",2023_1313,"42"
2023.0000000000,1235.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/26,2023/04/29,,4.9151809907,5.8138146023,true,BC,,,"20240530",2023_1235,"42"
2023.0000000000,1439.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/03,2023/08/12,,1.0711037744,1.3436497911,true,BC,,,"20240530",2023_1439,"42"
2023.0000000000,1250.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/21,2023/10/24,,16.0716016920,18.1604834160,true,BC,,,"20240530",2023_1250,"42"
2023.0000000000,1187.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/09,2023/05/10,,0.8054173211,1.0215341725,true,BC,,,"20240530",2023_1187,"42"
2023.0000000000,1443.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/24,2023/10/19,,4.6830925739,5.5496421606,true,BC,,,"20240530",2023_1443,"42"
2023.0000000000,1433.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/06,2023/07/16,,20.4275543270,22.8699689440,true,BC,,,"20240530",2023_1433,"42"
2023.0000000000,1519.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/07/29,2023/08/09,,5.4256612772,6.3932027898,true,BC,,,"20240530",2023_1519,"42"
2023.0000000000,1212.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/07/27,,1.8169933235,2.2333226466,true,BC,,,"20240530",2023_1212,"42"
2023.0000000000,1452.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/09,2023/10/23,,16.3468465620,18.4594035000,true,BC,,,"20240530",2023_1452,"42"
2023.0000000000,1201.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/07/24,,2.4654507867,2.9948848533,true,BC,,,"20240530",2023_1201,"42"
2023.0000000000,1414.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/21,2023/08/27,,1.7935517445,2.2056147302,true,BC,,,"20240530",2023_1414,"42"
2023.0000000000,1211.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/05,2023/07/22,,2.2830381994,2.7815386751,true,BC,,,"20240530",2023_1211,"42"
2023.0000000000,1181.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/08/11,,32.4383702930,35.6745455050,true,BC,,,"20240530",2023_1181,"42"
2023.0000000000,1598.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/08/06,2023/12/12,,18.1260505860,20.3871034750,true,BC,,,"20240530",2023_1598,"42"
2023.0000000000,1204.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/02,2023/05/11,,1.7392984122,2.1414334266,true,BC,,,"20240530",2023_1204,"42"
2023.0000000000,1447.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/25,2023/06/27,,2.6476196050,3.2073383431,true,BC,,,"20240530",2023_1447,"42"
2023.0000000000,1503.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/09,2023/07/21,,1.5036417691,1.8617212698,true,BC,,,"20240530",2023_1503,"42"
2023.0000000000,1279.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/16,2023/07/25,,2.3608213057,2.8725897870,true,BC,,,"20240530",2023_1279,"42"
2023.0000000000,1459.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/13,2023/07/31,,7.1529014662,8.3390493936,true,BC,,,"20240530",2023_1459,"42"
2023.0000000000,1248.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/04,2023/08/08,,1.2180925469,1.5204769051,true,BC,,,"20240530",2023_1248,"42"
2023.0000000000,1595.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/07/26,,0.1737387825,0.2337932612,true,BC,,,"20240530",2023_1595,"42"
2023.0000000000,1505.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/07/19,2023/07/26,,8.3273829811,9.6515070112,true,BC,,,"20240530",2023_1505,"42"
2023.0000000000,1478.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/21,2023/07/25,,0.8054256800,1.0215443652,true,BC,,,"20240530",2023_1478,"42"
2023.0000000000,1200.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/20,2023/05/24,,1.1996085773,1.4982881526,true,BC,,,"20240530",2023_1200,"42"
2023.0000000000,1190.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/24,2023/06/27,,2.9745090169,3.5871832653,true,BC,,,"20240530",2023_1190,"42"
2023.0000000000,1247.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/19,2023/05/22,,2.2452123143,2.7372175348,true,BC,,,"20240530",2023_1247,"42"
2023.0000000000,1173.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/14,2023/04/21,,15.2382735540,17.2542567660,true,BC,,,"20240530",2023_1173,"42"
2023.0000000000,1278.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/19,2023/05/22,,2.0001588244,2.4493629321,true,BC,,,"20240530",2023_1278,"42"
2023.0000000000,1559.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/09/21,,,38.2286175930,41.7768479850,true,BC,,,"20240530",2023_1559,"42"
2023.0000000000,1237.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/11,,1.0036570813,1.2622047468,true,BC,,,"20240530",2023_1237,"42"
2023.0000000000,1467.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/01,2023/06/30,,33.8318556810,37.1467132270,true,BC,,,"20240530",2023_1467,"42"
2023.0000000000,1382.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/02,2023/10/19,,62.5441946980,67.0632177560,true,BC,,,"20240530",2023_1382,"42"
2023.0000000000,1569.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/07/03,2023/08/03,,16.3630419850,18.4769858920,true,BC,,,"20240530",2023_1569,"42"
2023.0000000000,1238.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/09,2023/07/12,,1.0828031201,1.3577568093,true,BC,,,"20240530",2023_1238,"42"
2023.0000000000,1286.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/29,2023/07/07,,1.7481696496,2.1519332577,true,BC,,,"20240530",2023_1286,"42"
2023.0000000000,1563.0000000000,Agency,Undefined,Manually delineated,Natural,,,2023/08/24,2023/10/20,,480.3662132000,476.1086475800,true,BC,,,"20240530",2023_1563,"42"
2023.0000000000,1224.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/19,2023/07/22,,1.5679451528,1.9382036027,true,BC,,,"20240530",2023_1224,"42"
2023.0000000000,1259.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/19,2023/07/29,,1.2914135383,1.6083677687,true,BC,,,"20240530",2023_1259,"42"
2023.0000000000,1410.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/18,2023/05/28,,2.0224674119,2.4756219164,true,BC,,,"20240530",2023_1410,"42"
2023.0000000000,1543.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/15,2023/04/18,,2.0016402638,2.4511070532,true,BC,,,"20240530",2023_1543,"42"
2023.0000000000,1262.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/09/13,2023/12/12,,4.0231650121,4.7956273278,true,BC,,,"20240530",2023_1262,"42"
2023.0000000000,1532.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/04,2023/04/13,,16.0290756860,18.1142819950,true,BC,,,"20240530",2023_1532,"42"
2023.0000000000,1264.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/01,2023/07/22,,1.8636705271,2.2884541524,true,BC,,,"20240530",2023_1264,"42"
2023.0000000000,1429.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/01,2023/08/05,,2.4675905935,2.9973838253,true,BC,,,"20240530",2023_1429,"42"
2023.0000000000,1539.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/21,2023/08/06,,4.5260996636,5.3706612602,true,BC,,,"20240530",2023_1539,"42"
2023.0000000000,1169.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/08,2023/04/10,,3.7827808292,4.5198206426,true,BC,,,"20240530",2023_1169,"42"
2023.0000000000,1228.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/26,2023/05/10,,105.1818268900,110.5419413500,true,BC,,,"20240530",2023_1228,"42"
2023.0000000000,1570.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/07,2023/07/09,,0.3460337337,0.4534274322,true,BC,,,"20240530",2023_1570,"42"
2023.0000000000,1227.0000000000,Agency,Undefined,Manually delineated,Human,,,2023/04/23,2023/04/24,,17.1012972140,19.2777627090,true,BC,,,"20240530",2023_1227,"42"
2023.0000000000,1269.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/30,2023/05/02,,3.5041865533,4.1993225205,true,BC,,,"20240530",2023_1269,"42"
2023.0000000000,1490.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/06/05,2023/06/07,,7.6217329230,8.8638857165,true,BC,,,"20240530",2023_1490,"42"
2023.0000000000,1440.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/01,2023/08/14,,1.6601165235,2.0476223618,true,BC,,,"20240530",2023_1440,"42"
2023.0000000000,1203.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/20,2023/04/25,,16.4172069440,18.5357846420,true,BC,,,"20240530",2023_1203,"42"
2023.0000000000,1195.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/18,2023/07/25,,1.8200327126,2.2369141868,true,BC,,,"20240530",2023_1195,"42"
2023.0000000000,1572.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/12,2023/08/21,,79.9632196020,84.9318077520,true,BC,,,"20240530",2023_1572,"42"
2023.0000000000,1288.0000000000,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/03/23,2023/03/23,,1.3405824431,1.6671987175,true,BC,,,"20240530",2023_1288,"42"
2023.0000000000,1493.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/13,2023/08/20,,1.2648413364,1.5765381468,true,BC,,,"20240530",2023_1493,"42"
2023.0000000000,1479.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/30,2023/08/06,,3.5953614032,4.3043157372,true,BC,,,"20240530",2023_1479,"42"
2023.0000000000,1596.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/08/06,2023/08/13,,1.3712925390,1.7039011484,true,BC,,,"20240530",2023_1596,"42"
2023.0000000000,1217.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/07/30,,2.7490549693,3.3253899566,true,BC,,,"20240530",2023_1217,"42"
2023.0000000000,1229.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/18,2023/07/27,,3.3874445321,4.0647328144,true,BC,,,"20240530",2023_1229,"42"
2023.0000000000,1416.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/13,2023/05/27,,3.2012540424,3.8497038752,true,BC,,,"20240530",2023_1416,"42"
2023.0000000000,1236.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/29,2023/05/02,,2.1010581606,2.5680413052,true,BC,,,"20240530",2023_1236,"42"
2023.0000000000,1260.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/25,2023/12/12,,53.0130947250,57.2072651330,true,BC,,,"20240530",2023_1260,"42"
2023.0000000000,1219.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/27,,2.0132602278,2.4647856889,true,BC,,,"20240530",2023_1219,"42"
2023.0000000000,1399.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/16,2023/08/22,,2.0825320999,2.5462676464,true,BC,,,"20240530",2023_1399,"42"
2023.0000000000,1167.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/10/16,2023/11/03,,1.6169201558,1.9963729634,true,BC,,,"20240530",2023_1167,"42"
2023.0000000000,1597.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/17,2023/05/23,,7.3342671516,8.5422331854,true,BC,,,"20240530",2023_1597,"42"
2023.0000000000,1489.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/29,2023/05/05,,38.8777913030,42.4586791040,true,BC,,,"20240530",2023_1489,"42"
2023.0000000000,1575.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/11,2023/06/19,,1.6834637811,2.0753007109,true,BC,,,"20240530",2023_1575,"42"
2023.0000000000,1606.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/07/26,,4.4495987361,5.2833594838,true,BC,,,"20240530",2023_1606,"42"
2023.0000000000,1240.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/07/18,2023/07/29,,5.3471210535,6.3042027665,true,BC,,,"20240530",2023_1240,"42"
2023.0000000000,1426.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/08,2023/07/17,,7.3786578884,8.5919343697,true,BC,,,"20240530",2023_1426,"42"
2023.0000000000,1417.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/20,2023/06/06,,3.7792480749,4.5157623667,true,BC,,,"20240530",2023_1417,"42"
2023.0000000000,1196.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/08/15,,10.5003169230,12.0615631040,true,BC,,,"20240530",2023_1196,"42"
2023.0000000000,1545.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/20,2023/04/21,,5.7039136910,6.7081172208,true,BC,,,"20240530",2023_1545,"42"
2023.0000000000,1307.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/29,2023/05/02,,3.0638440049,3.6907024906,true,BC,,,"20240530",2023_1307,"42"
2023.0000000000,1480.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/08/05,2023/08/18,,2.1062823045,2.5741798939,true,BC,,,"20240530",2023_1480,"42"
2023.0000000000,1192.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/07/14,,4.7185420099,5.5900242328,true,BC,,,"20240530",2023_1192,"42"
2023.0000000000,1613.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/10/07,2023/10/10,,1.3323084346,1.6573047172,true,BC,,,"20240530",2023_1613,"42"
2023.0000000000,1495.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/07,2023/08/24,,1.8463965818,2.2680577853,true,BC,,,"20240530",2023_1495,"42"
2023.0000000000,1488.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/04/15,2023/04/27,,17.1556975770,19.3367166770,true,BC,,,"20240530",2023_1488,"42"
2023.0000000000,1507.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/25,2023/09/05,,1.1208909816,1.4036425848,true,BC,,,"20240530",2023_1507,"42"
2023.0000000000,1427.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/10/23,,21.7975704410,24.3427408650,true,BC,,,"20240530",2023_1427,"42"
2023.0000000000,1605.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/20,2023/07/28,,12.9714473180,14.7790982800,true,BC,,,"20240530",2023_1605,"42"
2023.0000000000,1254.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/07/18,,10.9035062140,12.5065045060,true,BC,,,"20240530",2023_1254,"42"
2023.0000000000,1291.0000000000,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/03/30,2023/03/31,,64.5016472610,69.0799089840,true,BC,,,"20240530",2023_1291,"42"
2023.0000000000,1411.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/18,2023/05/27,,8.5037653937,9.8479678284,true,BC,,,"20240530",2023_1411,"42"
2023.0000000000,1577.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/12,2023/07/26,,2.0954860688,2.5614932137,true,BC,,,"20240530",2023_1577,"42"
2023.0000000000,1294.0000000000,Agency,Ground survey,Direct from GPS,Undetermined,,,2023/03/19,2023/03/28,,2.2508693800,2.7438478218,true,BC,,,"20240530",2023_1294,"42"
2023.0000000000,1367.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/09,2023/07/29,,1.7439945727,2.1469919714,true,BC,,,"20240530",2023_1367,"42"
2023.0000000000,1277.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/05/18,2023/05/31,,23.6973244040,26.3791231390,true,BC,,,"20240530",2023_1277,"42"
2023.0000000000,1221.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/10,2023/07/26,,6.5436723014,7.6550427464,true,BC,,,"20240530",2023_1221,"42"
2023.0000000000,1574.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/12,2023/06/09,,9.9779593247,11.4841277330,true,BC,,,"20240530",2023_1574,"42"
2023.0000000000,1398.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/16,2023/10/19,,2.1938158478,2.6769492601,true,BC,,,"20240530",2023_1398,"42"
2023.0000000000,1430.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/09/22,,15.9834871820,18.0647481390,true,BC,,,"20240530",2023_1430,"42"
2023.0000000000,1487.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/09/11,2023/09/13,,4.4603104949,5.2955870561,true,BC,,,"20240530",2023_1487,"42"
2023.0000000000,1206.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/05,2023/05/09,,1.1517301321,1.4407514299,true,BC,,,"20240530",2023_1206,"42"
2023.0000000000,1245.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/30,2023/08/03,,1.4648893128,1.8155685122,true,BC,,,"20240530",2023_1245,"42"
2023.0000000000,1445.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/05/03,2023/05/11,,3.3764649319,4.0520655211,true,BC,,,"20240530",2023_1445,"42"
2023.0000000000,1213.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/06,2023/10/01,,6.2821748079,7.3607067763,true,BC,,,"20240530",2023_1213,"42"
2023.0000000000,1558.0000000000,Agency,Aerial survey,Direct from GPS,Natural,,,2023/09/08,,,16.8536456090,19.0092894990,true,BC,,,"20240530",2023_1558,"42"
2023.0000000000,1223.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/09,2023/07/27,,1.4437823332,1.7904111249,true,BC,,,"20240530",2023_1223,"42"
2023.0000000000,1258.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/08/17,2023/10/24,,3.5155589626,4.2124242198,true,BC,,,"20240530",2023_1258,"42"
2023.0000000000,1272.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/05/03,2023/05/07,,45.1656267270,49.0411580870,true,BC,,,"20240530",2023_1272,"42"
2023.0000000000,1561.0000000000,Agency,Ground survey,Direct from GPS,Human,,,2023/06/05,2023/06/08,,1.5851874861,1.9586908241,true,BC,,,"20240530",2023_1561,"42"
2023.0000000000,1283.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/04,2023/06/09,,2.8885290652,3.4874384437,true,BC,,,"20240530",2023_1283,"42"
2023.0000000000,1281.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/09/06,,,12.2228167000,13.9581219460,true,BC,,,"20240530",2023_1281,"42"
2023.0000000000,1576.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/06/24,2023/07/05,,4.1292227580,4.9171091567,true,BC,,,"20240530",2023_1576,"42"
2023.0000000000,1525.0000000000,Agency,Ground survey,Direct from GPS,Natural,,,2023/07/21,2023/08/12,,4.8818530354,5.7759095085,true,BC,,,"20240530",2023_1525,"42"
2023.0000000000,2160.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/04,,,33.9865766230,37.3100243300,true,PC,KO,,"20240530",2023_2160,"42"
2023.0000000000,2163.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/04,,,0.0099426093,0.0149408427,true,PC,KO,,"20240530",2023_2163,"42"
2023.0000000000,2164.0000000000,Agency,Undefined,Undefined,Natural,,,2023/05/18,,,0.0298354227,0.0429726658,true,PC,KO,,"20240530",2023_2164,"42"
2023.0000000000,2166.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/07,,,0.0397705171,0.0566506171,true,PC,KO,,"20240530",2023_2166,"42"
2023.0000000000,2169.0000000000,Agency,Undefined,Undefined,Natural,,,2023/07/12,,,0.0895894027,0.1236775378,true,PC,KO,,"20240530",2023_2169,"42"
2023.0000000000,2170.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/06,,,0.0895894442,0.1236775929,true,PC,KO,,"20240530",2023_2170,"42"
2023.0000000000,2171.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/06,,,0.0895893831,0.1236775118,true,PC,KO,,"20240530",2023_2171,"42"
2023.0000000000,2172.0000000000,Agency,Undefined,Undefined,Human,,,2023/07/19,,,0.1989652907,0.2663425494,true,PC,KO,,"20240530",2023_2172,"42"
2023.0000000000,2173.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/06,,,0.1989653216,0.2663425891,true,PC,KO,,"20240530",2023_2173,"42"
2023.0000000000,2174.0000000000,Agency,Undefined,Undefined,Natural,,,2023/08/08,,,0.1989652369,0.2663424802,true,PC,KO,,"20240530",2023_2174,"42"
2023.0000000000,921.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/01,2023/08/12,2023/08/05,2023/10/25,2023/08/23,11580.8630040000,11580.8630040000,,YT,,,"20240530",2023_921,"44"
2023.0000000000,927.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/09,2023/08/05,2023/10/25,2023/08/23,4890.4221140000,4890.4221140000,,YT,,,"20240530",2023_927,"44"
2023.0000000000,2120.0000000000,Agency,Landsat,Manually delineated,Undetermined,2023/07/27,2023/07/27,2023/07/30,2023/10/19,,83.1496458090,83.1496458090,,YT,,,"20240530",2023_2120,"44"
2023.0000000000,942.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/26,2023/08/12,2023/07/27,2023/10/13,2023/08/23,19555.8745820000,19555.8745820000,,YT,,,"20240530",2023_942,"45"
2023.0000000000,2105.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/08,2023/08/05,2023/10/27,2023/08/07,1418.0685467000,1418.0685467000,,YT,,,"20240530",2023_2105,"45"
2023.0000000000,966.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/08/02,2023/08/07,2023/08/03,2023/10/13,2023/09/02,678.8546275200,678.8546275200,,YT,,,"20240530",2023_966,"45"
2023.0000000000,916.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/30,2023/08/14,2023/08/14,2023/10/19,2023/09/22,7106.4497022000,7106.4497022000,,YT,,,"20240530",2023_916,"45"
2023.0000000000,2110.0000000000,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023/07/28,2023/08/08,2023/07/30,2023/10/13,2023/08/30,2490.7767574000,2490.7767574000,,YT,,,"20240530",2023_2110,"45"
