Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median
64.23034289,-106.3876702,1609,2023,299,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-30,2023-09-07,2023-09-30,133.2588339,133.2588339,,NT,,,20240530,2023_299,430.247009,98.778999
67.37986733,-133.9552496,1610,2023,264,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-05,2023-08-22,2023-09-16,1.617167721,1.617167721,,NT,,,20240530,2023_264,,
51.53391042,-63.17901239,1611,2023,601,MAFiMS,Landsat,Processed imagery,Natural,,,2023-06-11,2023-06-29,2023-09-22,305.6435766,305.6435766,,QC,,,20240530,2023_601,77.184002,23.8125
58.84207797,-101.1128919,1612,2023,1037,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-27,,2023-08-15,363.4399587,363.4399587,,MB,,,20240530,2023_1037,240.086006,45.051001
55.05680663,-118.7302227,1613,2023,1656,Agency,Ground survey,Direct from GPS,Human,,,2023-06-01,,2023-06-01,1.004597522,1.263341793,TRUE,AB,,,20240530,2023_1656,,
57.22865602,-101.3035825,1614,2023,148,MAFiMS,Landsat,Processed imagery,Natural,,,2023-08-12,,2023-09-17,403.2572754,403.2572754,,MB,,,20240530,2023_148,361.440002,44.695
55.85512391,-119.1712925,1615,2023,1655,Agency,Ground survey,Direct from GPS,Human,,,2023-05-13,,2023-05-13,1.534268661,1.898164259,TRUE,AB,,,20240530,2023_1655,,
45.07276075,-64.64000833,1616,2023,1889,Agency,Ground survey,Direct from GPS,Human,,,2023-05-29,,2023-05-30,0.091617542,0.126368168,TRUE,NS,,,20240530,2023_1889,,
43.81144049,-65.88640674,1617,2023,1796,Agency,Ground survey,Direct from GPS,Human,,,2023-04-14,,2023-04-15,0.760865107,0.967148577,TRUE,NS,,,20240530,2023_1796,,
52.45436362,-120.7461222,1618,2023,833,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-08,2023-12-12,2023-09-22,138.1519961,138.1519961,,BC,,,20240530,2023_833,132.851002,42.789499
43.81374653,-65.8848757,1619,2023,1798,Agency,Ground survey,Direct from GPS,Human,,,2023-04-15,,2023-04-16,1.918487206,2.353131477,TRUE,NS,,,20240530,2023_1798,,
56.23505358,-101.2707967,1620,2023,427,MAFiMS,Landsat,Processed imagery,Natural,,,2023-07-01,,2023-07-22,48.37335492,48.37335492,,MB,,,20240530,2023_427,221.227997,54.148998
44.73976927,-63.43407446,1621,2023,1794,Agency,Ground survey,Direct from GPS,Human,,,2023-04-11,,2023-04-11,1.159585168,1.450197252,TRUE,NS,,,20240530,2023_1794,,
60.53947217,-103.4015136,1622,2023,59,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-21,,2023-08-15,287.3283369,287.3283369,,NT,,,20240530,2023_59,324.049988,62.299999
44.30912418,-64.59130947,1623,2023,1875,Agency,Ground survey,Direct from GPS,Human,,,2023-05-23,,2023-05-24,0.101940959,0.140029171,TRUE,NS,,,20240530,2023_1875,,
49.87213459,-125.7897037,1624,2023,1342,Agency,Aerial survey,Direct from GPS,Natural,,,2023-08-28,2023-11-10,,18.29182439,20.56632995,TRUE,BC,,,20240530,2023_1342,422.715499,71.735001
56.89176786,-90.05060683,1625,2023,411,MAFiMS,Landsat,Processed imagery,Natural,,,2023-06-10,,2023-08-22,37.84923908,37.84923908,,MB,,,20240530,2023_411,162.0905,41.297501
43.94210064,-65.69240844,1626,2023,1799,Agency,Ground survey,Direct from GPS,Human,,,2023-04-22,,2023-04-22,1.942487485,2.381426464,TRUE,NS,,,20240530,2023_1799,,
50.88090039,-121.8338716,1627,2023,1523,Agency,Ground survey,Direct from GPS,Human,,,2023-04-18,2023-04-26,,28.82649971,31.84707437,TRUE,BC,,,20240530,2023_1523,,
53.89517322,-90.88389666,1628,2023,188,MAFiMS,Landsat,Processed imagery,Human,,,2023-06-24,2023-07-13,2023-07-16,251.6418498,251.6418498,,ON,,,20240530,2023_188,211.102997,54.269001
58.57609506,-101.2449704,1629,2023,136,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-08-12,,2023-08-30,401.4594078,401.4594078,,MB,,,20240530,2023_136,261.02301,32.723
57.94874135,-117.4986118,1630,2023,1723,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-09,,2023-05-09,2.99729858,3.613602518,TRUE,AB,,,20240530,2023_1723,,
61.09843077,-105.4101651,1631,2023,261,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-08-02,2023-09-08,2023-08-30,246.6007395,246.6007395,,NT,,,20240530,2023_261,434.7285,99.393501
62.27604588,-104.9365025,1632,2023,28,MAFiMS,Sentinel-2,Processed imagery,Natural,,,2023-07-30,2023-09-08,2023-08-15,355.5081757,355.5081757,,NT,,,20240530,2023_28,458.014008,105.082501
59.84380592,-118.7070027,1633,2023,1670,Agency,Undefined,Manually delineated,Natural,,,2023-06-04,,2023-06-05,33.48483183,36.78031747,TRUE,AB,,,20240530,2023_1670,,
55.02333334,-98.06277777,1634,2023,1115,Agency,Aerial survey,Buffered points,Natural,,,2023-08-11,,2023-08-16,1.991278912,2.43890743,TRUE,MB,,,20240530,2023_1115,,
45.94871255,-60.68311713,1635,2023,1870,Agency,Ground survey,Direct from GPS,Human,,,2023-04-29,,2023-04-29,0.05661628,0.079554796,TRUE,NS,,,20240530,2023_1870,,
55.90903378,-119.3277115,1636,2023,1658,Agency,Ground survey,Direct from GPS,Natural,,,2023-06-12,,2023-07-02,22.73906559,25.35276793,TRUE,AB,,,20240530,2023_1658,,
53.02306653,-124.7960218,1637,2023,1226,Agency,Ground survey,Direct from GPS,Human,,,2023-09-17,2023-09-20,,10.43902006,11.99386154,TRUE,BC,,,20240530,2023_1226,,
56.95698576,-118.5970075,1638,2023,1729,Agency,Undefined,Manually delineated,Natural,,,2023-06-24,,2023-06-24,0.687906251,0.877817092,TRUE,AB,,,20240530,2023_1729,,
53.55280553,-116.8021134,1639,2023,1643,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-04-30,8.821181101,10.20112267,TRUE,AB,,,20240530,2023_1643,,
53.34269594,-113.8167955,1640,2023,1750,Agency,Aerial survey,Direct from GPS,Undetermined,,,2023-05-13,,2023-05-13,13.97558198,15.87741957,TRUE,AB,,,20240530,2023_1750,440.029999,68.024002
57.31160993,-115.4832757,1641,2023,1774,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-29,,2023-06-29,13.86740605,15.7592472,TRUE,AB,,,20240530,2023_1774,,
56.47741232,-117.2991712,1642,2023,1713,Agency,Aerial survey,Direct from GPS,Human,,,2023-04-16,,2023-04-17,26.23913044,29.09397292,TRUE,AB,,,20240530,2023_1713,,
56.89113543,-118.4233534,1643,2023,1735,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-10,,2023-07-11,1.588730152,1.962899128,TRUE,AB,,,20240530,2023_1735,,
55.1984496,-116.8842441,1644,2023,1760,Agency,Ground survey,Direct from GPS,Human,,,2023-04-23,,2023-07-12,1.273698222,1.587150244,TRUE,AB,,,20240530,2023_1760,,
43.71960463,-65.14039683,1645,2023,1880,Agency,Ground survey,Direct from GPS,Human,,,2023-04-22,,2023-04-22,0.583918581,0.749848504,TRUE,NS,,,20240530,2023_1880,,
56.25733106,-117.3189289,1646,2023,1717,Agency,Ground survey,Direct from GPS,Human,,,2023-05-03,,2023-05-03,1.781443348,2.191297159,TRUE,AB,,,20240530,2023_1717,,
52.08393516,-95.60151549,1647,2023,1030,Agency,Aerial survey,Direct from GPS,Undetermined,,,2023-08-07,,2023-08-10,0.843759192,1.068245573,TRUE,MB,,,20240530,2023_1030,,
46.41803292,-61.08705755,1648,2023,1839,Agency,Ground survey,Direct from GPS,Human,,,2023-05-01,,2023-05-01,1.959270661,2.401204866,TRUE,NS,,,20240530,2023_1839,,
44.4386969,-65.19027918,1649,2023,1891,Agency,Ground survey,Direct from GPS,Human,,,2023-05-27,,2023-05-28,0.192244327,0.257687064,TRUE,NS,,,20240530,2023_1891,,
56.1205215,-114.5519907,1650,2023,1770,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-15,,2023-07-12,42.47427233,46.22832815,TRUE,AB,,,20240530,2023_1770,298.126007,78.316002
53.10916667,-99.8025,1651,2023,1141,Agency,Aerial survey,Buffered points,Human,,,2023-06-30,,2023-07-02,0.099565664,0.136890871,TRUE,MB,,,20240530,2023_1141,,
54.39361111,-97.56944444,1652,2023,1097,Agency,Aerial survey,Buffered points,Natural,,,2023-06-25,,2023-07-17,0.099551634,0.136872326,TRUE,MB,,,20240530,2023_1097,,
45.13929381,-63.6267433,1653,2023,1856,Agency,Ground survey,Direct from GPS,Human,,,2023-04-23,,2023-04-24,1.046339723,1.31376971,TRUE,NS,,,20240530,2023_1856,,
54.80474804,-124.4632951,1654,2023,1400,Agency,Ground survey,Direct from GPS,Natural,,,2023-08-02,2023-08-25,,1.122607888,1.405709569,TRUE,BC,,,20240530,2023_1400,,
45.15492504,-64.43508491,1655,2023,1885,Agency,Ground survey,Direct from GPS,Human,,,2023-04-09,,2023-04-12,0.657625804,0.840636032,TRUE,NS,,,20240530,2023_1885,,
49.4309654,-117.6818422,1656,2023,1494,Agency,Ground survey,Direct from GPS,Natural,,,2023-08-09,2023-09-08,,10.37080121,11.91849668,TRUE,BC,,,20240530,2023_1494,384.619003,120.207996
43.77482468,-65.592331,1657,2023,1801,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-04-30,38.86619262,42.44650081,TRUE,NS,,,20240530,2023_1801,43.199499,16.7065
54.60416666,-101.7061111,1658,2023,1134,Agency,Aerial survey,Buffered points,Human,,,2023-06-16,,2023-06-18,0.497490431,0.642821393,TRUE,MB,,,20240530,2023_1134,,
55.18400578,-111.9919999,1659,2023,1693,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-12,,2023-05-15,9.594039555,11.05898603,TRUE,AB,,,20240530,2023_1693,,
54.83916667,-98.50138888,1660,2023,1112,Agency,Aerial survey,Buffered points,Natural,,,2023-08-02,,2023-08-05,0.995702129,1.252585105,TRUE,MB,,,20240530,2023_1112,,
51.55861111,-95.81722222,1661,2023,1051,Agency,Aerial survey,Buffered points,Natural,,,2023-06-05,,2023-06-07,0.198907537,0.266268221,TRUE,MB,,,20240530,2023_1051,,
51.00194445,-95.66694444,1662,2023,1054,Agency,Aerial survey,Buffered points,Natural,,,2023-06-06,,2023-06-08,0.099439075,0.136723538,TRUE,MB,,,20240530,2023_1054,,
43.80097415,-65.80954883,1663,2023,1925,Agency,Ground survey,Direct from GPS,Human,,,2023-04-25,,2023-04-30,1.19842107,1.496862182,TRUE,NS,,,20240530,2023_1925,,
45.96078628,-60.70547241,1664,2023,1867,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-04-29,1.207972422,1.508330003,TRUE,NS,,,20240530,2023_1867,,
57.02479012,-118.3677288,1665,2023,1736,Agency,Undefined,Manually delineated,Natural,,,2023-07-16,,2023-07-16,100.7697265,106.0802594,TRUE,AB,,,20240530,2023_1736,571.213013,73.026001
59.99114426,-113.4390112,1666,2023,2130,Agency,Undefined,Buffered points,Natural,,,2023-07-04,,,0.498973116,0.644663183,TRUE,PC,WB,,20240530,2023_2130,,
43.74022394,-65.82569936,1667,2023,1793,Agency,Ground survey,Direct from GPS,Human,,,2023-03-31,,2023-04-04,2.677308696,3.241908614,TRUE,NS,,,20240530,2023_1793,,
46.18965542,-59.88171645,1668,2023,1833,Agency,Ground survey,Direct from GPS,Human,,,2023-04-16,,2023-04-16,11.05826964,12.67712455,TRUE,NS,,,20240530,2023_1833,,
57.08440551,-112.4741989,1669,2023,1702,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-01,,2023-06-02,4.360125088,5.181179838,TRUE,AB,,,20240530,2023_1702,,
43.74056092,-65.80812172,1670,2023,1924,Agency,Ground survey,Direct from GPS,Human,,,2023-05-09,,2023-05-11,1.447584701,1.794944206,TRUE,NS,,,20240530,2023_1924,,
50.89248838,-118.7512742,1671,2023,1453,Agency,Undefined,Manually delineated,Human,,,2023-08-25,2023-09-05,,1.505982916,1.864508008,TRUE,BC,,,20240530,2023_1453,,
45.43286717,-62.42146657,1672,2023,1898,Agency,Ground survey,Direct from GPS,Human,,,2023-05-24,,2023-05-24,1.15661865,1.446630253,TRUE,NS,,,20240530,2023_1898,,
54.57323041,-115.5246209,1673,2023,1781,Agency,Aerial survey,Direct from GPS,Human,,,2023-04-29,,2023-04-29,1.012032852,1.272330091,TRUE,AB,,,20240530,2023_1781,,
54.585511,-126.8779701,1674,2023,1310,Agency,Ground survey,Direct from GPS,Human,,,2023-05-21,2023-05-21,,1.102062824,1.380967296,TRUE,BC,,,20240530,2023_1310,,
49.74384877,-77.76351544,1675,2023,2017,Agency,Satellite undefined,Processed imagery,Human,,,2023-06-02,2023-06-05,,0.426999669,0.426999669,,QC,,,20240530,2023_2017,,
56.12116928,-110.4262479,1676,2023,1698,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-30,,2023-07-04,1.40010802,1.738310431,TRUE,AB,,,20240530,2023_1698,,
55.93255045,-117.7664537,1677,2023,1664,Agency,Ground survey,Direct from GPS,Human,,,2023-10-02,,2023-10-03,6.144351764,7.205386974,TRUE,AB,,,20240530,2023_1664,491.442505,90.648502
56.83366074,-117.0024555,1678,2023,1744,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-23,,2023-07-23,1.152329648,1.441472446,TRUE,AB,,,20240530,2023_1744,548.577026,70.850998
45.43101306,-62.03144062,1679,2023,1905,Agency,Ground survey,Direct from GPS,Human,,,2023-04-22,,2023-04-23,0.007813611,0.011851259,TRUE,NS,,,20240530,2023_1905,,
53.77042139,-94.64916715,1680,2023,1036,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-26,,2023-07-30,0.215150257,0.287140554,TRUE,MB,,,20240530,2023_1036,,
57.74770687,-112.1390373,1681,2023,1706,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-24,,2023-06-24,4.628731402,5.487693918,TRUE,AB,,,20240530,2023_1706,,
50.67754287,-120.3502476,1682,2023,1544,Agency,Ground survey,Direct from GPS,Human,,,2023-04-19,2023-04-22,,0.921508394,1.162718992,TRUE,BC,,,20240530,2023_1544,,
59.24607322,-110.9557527,1683,2023,1703,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-04,,2023-06-05,7.354493891,8.564881077,TRUE,AB,,,20240530,2023_1703,,
49.93864102,-125.744016,1684,2023,1346,Agency,Aerial survey,Direct from GPS,Natural,,,2023-08-30,2023-11-10,,8.186206294,9.494143969,TRUE,BC,,,20240530,2023_1346,,
58.16957707,-116.603908,1685,2023,1665,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-04-30,1.776852869,2.185868166,TRUE,AB,,,20240530,2023_1665,,
44.12183449,-64.60686333,1686,2023,1845,Agency,Ground survey,Direct from GPS,Human,,,2023-04-14,,2023-04-14,0.161325873,0.217711535,TRUE,NS,,,20240530,2023_1845,,
57.08231596,-118.1295175,1687,2023,1726,Agency,Undefined,Manually delineated,Human,,,2023-05-29,,2023-08-14,3.114337136,3.749160989,TRUE,AB,,,20240530,2023_1726,,
54.50472222,-94.7288889,1688,2023,1093,Agency,Aerial survey,Buffered points,Human,,,2023-06-17,,2023-06-19,0.298158298,0.392944929,TRUE,MB,,,20240530,2023_1093,,
55.06472222,-97.97361111,1689,2023,1116,Agency,Aerial survey,Buffered points,Natural,,,2023-08-11,,2023-08-27,2.489055468,3.022446951,TRUE,MB,,,20240530,2023_1116,,
56.39632912,-118.9658381,1690,2023,1748,Agency,Ground survey,Direct from GPS,Human,,,2023-10-09,,2023-10-09,1.511607203,1.871202085,TRUE,AB,,,20240530,2023_1748,,
59.78060452,-111.3643648,1691,2023,1710,Agency,Undefined,Manually delineated,Natural,,,2023-07-20,,2023-07-22,0.869965456,1.100124995,TRUE,AB,,,20240530,2023_1710,,
58.55393208,-116.6656875,1692,2023,1680,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-06,,2023-07-08,1.296869338,1.614899878,TRUE,AB,,,20240530,2023_1680,,
54.19361111,-101.6716667,1693,2023,1155,Agency,Aerial survey,Buffered points,Natural,,,2023-08-01,,2023-08-07,1.293480479,1.610842596,TRUE,MB,,,20240530,2023_1155,,
51.60767438,-121.2265372,1694,2023,1266,Agency,Ground survey,Direct from GPS,Human,,,2023-04-17,2023-04-21,,1.030985201,1.295229412,TRUE,BC,,,20240530,2023_1266,,
57.72468975,-112.2065232,1695,2023,1705,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-24,,2023-06-25,38.00194724,41.53866986,TRUE,AB,,,20240530,2023_1705,,
50.6862945,-117.5740466,1696,2023,1508,Agency,Aerial survey,Direct from GPS,Natural,,,2023-08-29,2023-09-27,,5.096444219,6.019800002,TRUE,BC,,,20240530,2023_1508,303.790001,23.159
53.94027778,-97.88527778,1697,2023,1081,Agency,Aerial survey,Buffered points,Human,,,2023-05-13,,2023-05-14,0.199119263,0.266540706,TRUE,MB,,,20240530,2023_1081,,
57.9996771,-118.7711293,1698,2023,1741,Agency,Undefined,Manually delineated,Natural,,,2023-07-21,,2023-07-24,0.971622952,1.223448829,TRUE,AB,,,20240530,2023_1741,,
44.16296562,-64.66550344,1699,2023,1878,Agency,Ground survey,Direct from GPS,Human,,,2023-05-10,,2023-05-11,0.250038771,0.331773478,TRUE,NS,,,20240530,2023_1878,,
45.95910168,-60.70081131,1700,2023,1868,Agency,Ground survey,Direct from GPS,Human,,,2023-04-29,,2023-04-29,0.734535475,0.934950199,TRUE,NS,,,20240530,2023_1868,,
56.93831781,-111.5490141,1701,2023,1701,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-03,,2023-05-04,19.38734434,21.7492036,TRUE,AB,,,20240530,2023_1701,348.247009,70.833
44.92636496,-63.93264856,1702,2023,1920,Agency,Ground survey,Direct from GPS,Human,,,2023-05-28,,2023-05-29,0.565449753,0.727032544,TRUE,NS,,,20240530,2023_1920,,
55.0607085,-111.6036561,1703,2023,1691,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-04,,2023-05-05,4.173280773,4.967539007,TRUE,AB,,,20240530,2023_1691,,
53.10715757,-115.1496919,1704,2023,1751,Agency,Ground survey,Direct from GPS,Human,,,2023-04-27,,2023-04-27,7.116311474,8.29803372,TRUE,AB,,,20240530,2023_1751,,
56.3664371,-117.0753403,1705,2023,1740,Agency,Undefined,Manually delineated,Human,,,2023-07-19,,2023-07-22,2.178671241,2.659180126,TRUE,AB,,,20240530,2023_1740,,
58.69563133,-116.1495616,1706,2023,1679,Agency,Undefined,Manually delineated,Natural,,,2023-07-05,,2023-07-08,1.408391845,1.748197271,TRUE,AB,,,20240530,2023_1679,500.408997,75.599999
53.69195537,-116.0803799,1707,2023,1645,Agency,Ground survey,Direct from GPS,Undetermined,,,2023-05-05,,2023-05-08,1.159924093,1.450604761,TRUE,AB,,,20240530,2023_1645,,
58.84467083,-114.3433683,1708,2023,1678,Agency,Undefined,Manually delineated,Natural,,,2023-07-04,,2023-07-07,3.594185318,4.302962065,TRUE,AB,,,20240530,2023_1678,265.43399,65.611999
46.39407034,-61.07599924,1709,2023,1918,Agency,Ground survey,Direct from GPS,Human,,,2023-05-12,,2023-05-14,0.128313559,0.174697488,TRUE,NS,,,20240530,2023_1918,,
53.58388953,-91.83745337,1710,2023,1634,Agency,Undefined,Undefined,Natural,,,2023-06-08,2023-07-13,,67.09466467,61.86410417,TRUE,ON,,,20240530,2023_1634,,
56.67364346,-115.9411215,1711,2023,1771,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-07,,2023-06-09,22.60548196,25.20956047,TRUE,AB,,,20240530,2023_1771,310.2435,69.545498
54.47862699,-110.4925866,1712,2023,1688,Agency,Aerial survey,Direct from GPS,Undetermined,,,2023-06-13,,2023-06-13,0.946935527,1.19354761,TRUE,AB,,,20240530,2023_1688,,
50.25737861,-123.6569904,1713,2023,1380,Agency,Undefined,Manually delineated,Natural,,,2023-08-28,2023-11-14,,10.70158091,12.28374976,TRUE,BC,,,20240530,2023_1380,,
57.39359629,-115.0989083,1714,2023,1673,Agency,Ground survey,Direct from GPS,Natural,,,2023-06-24,,2023-06-24,1.206451267,1.506503865,TRUE,AB,,,20240530,2023_1673,,
44.55850008,-64.33584561,1715,2023,1912,Agency,Ground survey,Direct from GPS,Human,,,2023-05-28,,2023-05-30,7.183956872,8.373854702,TRUE,NS,,,20240530,2023_1912,,
54.76935576,-105.6651844,1716,2023,1008,Agency,Undefined,Direct from GPS,Natural,,,2023-08-04,2023-08-08,,1.423641549,1.766392112,TRUE,SK,,,20240530,2023_1008,,
54.66527778,-101.5705556,1717,2023,1164,Agency,Aerial survey,Buffered points,Natural,,,2023-09-15,,2023-09-26,0.099505574,0.136811441,TRUE,MB,,,20240530,2023_1164,,
59.082,-112.65719,1718,2023,2131,Agency,Undefined,Buffered points,Natural,,,2023-07-22,,,0.469187503,0.607622149,TRUE,PC,WB,,20240530,2023_2131,,
51.9192652,-123.1268987,1719,2023,1178,Agency,Undefined,Manually delineated,Human,,,2023-04-27,2023-04-30,,1.496347539,1.853037651,TRUE,BC,,,20240530,2023_1178,,
55.92788603,-112.4341642,1720,2023,1692,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-10,,2023-05-11,1.94577108,2.385296586,TRUE,AB,,,20240530,2023_1692,,
51.97868073,-120.2592542,1721,2023,1607,Agency,Satellite undefined,Manually delineated,Natural,,,2023-07-21,2023-10-11,,103.4357415,103.4357415,,BC,,,20240530,2023_1607,412.270004,74.856998
56.87177294,-116.6539417,1722,2023,1739,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-17,,2023-07-17,1.446074789,1.793144184,TRUE,AB,,,20240530,2023_1739,,
64.23661362,-139.0938377,1723,2023,2095,Agency,Landsat,Manually delineated,Natural,,,2023-07-30,2023-08-12,,34.55596417,34.55596417,,YT,,,20240530,2023_2095,379.036011,83.517998
46.21761652,-60.10970308,1724,2023,1908,Agency,Ground survey,Direct from GPS,Human,,,2023-05-12,,2023-05-15,5.664551883,6.663605848,TRUE,NS,,,20240530,2023_1908,,
54.67055556,-100.7011111,1725,2023,1152,Agency,Aerial survey,Buffered points,Natural,,,2023-07-23,,2023-07-26,0.09954331,0.136861323,TRUE,MB,,,20240530,2023_1152,,
45.58401965,-62.8430158,1726,2023,1862,Agency,Ground survey,Direct from GPS,Human,,,2023-05-12,,2023-05-12,0.051030373,0.071993702,TRUE,NS,,,20240530,2023_1862,,
44.38624189,-64.7671722,1727,2023,1844,Agency,Ground survey,Direct from GPS,Human,,,2023-05-16,,2023-05-16,1.637689383,2.021020674,TRUE,NS,,,20240530,2023_1844,,
44.61600534,-63.43844971,1728,2023,1890,Agency,Ground survey,Direct from GPS,Human,,,2023-05-23,,2023-05-20,0.555562392,0.714806163,TRUE,NS,,,20240530,2023_1890,,
55.58479969,-116.5164968,1729,2023,1757,Agency,Ground survey,Direct from GPS,Human,,,2023-04-16,,2023-05-04,3.174210192,3.818431779,TRUE,AB,,,20240530,2023_1757,,
55.09448487,-116.9304262,1730,2023,1648,Agency,Ground survey,Direct from GPS,Human,,,2023-04-25,,2023-04-25,53.28248196,57.48672074,TRUE,AB,,,20240530,2023_1648,292.543503,27.433499
50.955,-95.57083333,1731,2023,1074,Agency,Aerial survey,Buffered points,Natural,,,2023-08-11,,2023-08-13,0.099430979,0.136712836,TRUE,MB,,,20240530,2023_1074,,
58.23739609,-115.8002903,1732,2023,1666,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-03,,2023-05-03,1.478163943,1.831383355,TRUE,AB,,,20240530,2023_1666,,
57.56749508,-117.1879801,1733,2023,1749,Agency,Ground survey,Direct from GPS,Human,,,2023-11-02,,2023-11-02,52.79574461,56.98175161,TRUE,AB,,,20240530,2023_1749,,
49.27416666,-96.08361111,1734,2023,1041,Agency,Aerial survey,Buffered points,Human,,,2023-05-21,,2023-05-22,0.497313419,0.642601495,TRUE,MB,,,20240530,2023_1041,,
49.42765212,-76.51470677,1735,2023,2006,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-14,,18.96538483,18.96538483,,QC,,,20240530,2023_2006,,
55.79100168,-119.1893401,1736,2023,1652,Agency,Undefined,Manually delineated,Human,,,2023-05-03,,2023-05-04,2.70790193,3.277516207,TRUE,AB,,,20240530,2023_1652,,
47.44041776,-79.50163938,1737,2023,1944,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-08,2023-05-10,,0.482495992,0.482495992,,QC,,,20240530,2023_1944,,
48.73714261,-67.74851683,1738,2023,2028,Agency,Satellite undefined,Processed imagery,Human,,,2023-06-02,2023-06-04,,0.288383766,0.288383766,,QC,,,20240530,2023_2028,,
52.83123204,-76.780575,1739,2023,2074,Agency,Sentinel-2,Manually delineated,Natural,,,2023-07-05,2023-07-29,,104.3627451,104.3627451,,QC,,,20240530,2023_2074,396.878998,118.117001
59.39843282,-117.2056431,1740,2023,1675,Agency,Undefined,Manually delineated,Natural,,,2023-06-30,,2023-07-01,3.285655628,3.94723632,TRUE,AB,,,20240530,2023_1675,,
53.48313191,-125.033451,1741,2023,1274,Agency,Satellite undefined,Manually delineated,Natural,,,2023-07-12,,,29.38192976,29.38192976,,BC,,,20240530,2023_1274,578.836518,132.322006
51.45128315,-78.70336705,1742,2023,2078,Agency,Sentinel-2,Manually delineated,Natural,,,2023-08-08,2023-08-09,,4.50678343,4.50678343,,QC,,,20240530,2023_2078,,
51.39623899,-78.52029668,1743,2023,1974,Agency,Sentinel-2,Manually delineated,Human,,,2023-05-27,2023-05-30,,0.968303056,0.968303056,,QC,,,20240530,2023_1974,,
43.79651099,-65.35718907,1744,2023,1881,Agency,Ground survey,Direct from GPS,Human,,,2023-05-07,,2023-05-08,1.349294397,1.677613864,TRUE,NS,,,20240530,2023_1881,,
53.47971243,-115.2222995,1745,2023,1644,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-02,,2023-05-02,2.118460197,2.588487151,TRUE,AB,,,20240530,2023_1644,,
57.26599185,-105.5744084,1746,2023,1020,Agency,Sentinel-2,Manually delineated,Natural,,,2023-09-17,2023-09-25,,55.31808063,55.31808063,,SK,,,20240530,2023_1020,478.431503,96.808502
45.07630927,-73.20347153,1747,2023,1960,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-13,2023-05-13,,0.240614483,0.240614483,,QC,,,20240530,2023_1960,,
56.36495841,-119.4789841,1748,2023,1725,Agency,Undefined,Manually delineated,Human,,,2023-05-18,,2023-05-18,1.05771523,1.327498644,TRUE,AB,,,20240530,2023_1725,,
56.62835629,-111.3945519,1749,2023,1699,Agency,Ground survey,Direct from GPS,Human,,,2023-04-23,,2023-04-23,3.293195489,3.955944462,TRUE,AB,,,20240530,2023_1699,,
58.71879658,-118.7420111,1750,2023,1668,Agency,Undefined,Manually delineated,Human,,,2023-05-04,,2023-05-04,1.24658473,1.554654469,TRUE,AB,,,20240530,2023_1668,,
53.40573351,-115.4832244,1751,2023,1646,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-27,,2023-05-28,1.116025496,1.39778436,TRUE,AB,,,20240530,2023_1646,,
52.73416667,-100.7008333,1752,2023,1131,Agency,Aerial survey,Buffered points,Human,,,2023-05-24,,2023-05-25,0.099540478,0.13685758,TRUE,MB,,,20240530,2023_1131,,
